title,originallink,link,description,pubDate,nouns
"2인 가구 600만 돌파, 소형 아파트 ‘뉴노멀’ 부상… ‘창원 메가시티...",http://www.edaily.co.kr/news/newspath.asp?newsid=03056966642168920,https://n.news.naver.com/mnews/article/018/0006013075?sid=101,맞벌이 무자녀 가정을 뜻하는 이른바 ‘<b>딩크족</b>’이 증가하는 등 사회 구조 변화로 인해 2인 가구가... 이는 젊은 맞벌이 부부 3쌍 중 1쌍 이상이 <b>딩크족</b>이라는 의미다. 이렇다 보니 2인 가구의 증가세도 뚜렷하다.... ,"Wed, 14 May 2025 09:40:00 +0900","맞벌이,자녀,가정,딩크족,증가,사회,구조,변화,가구,맞벌이,부부,이상,딩크족,의미,가구,증가,세도"
"2인 가구 600만 돌파, 소형 아파트 ‘뉴노멀’ 부상 ‘창원 메가시티 자...",https://biz.heraldcorp.com/article/10486041?ref=naver,https://n.news.naver.com/mnews/article/016/0002470321?sid=101,맞벌이 무자녀 가정을 뜻하는 이른바 ‘<b>딩크족</b>’이 증가하는 등 사회 구조 변화로 인해 2인 가구가... 이는 젊은 맞벌이 부부 3쌍 중 1쌍 이상이 <b>딩크족</b>이라는 의미다. 이렇다 보니 2인 가구의 증가세도 뚜렷하다.... ,"Tue, 13 May 2025 10:53:00 +0900","맞벌이,자녀,가정,딩크족,증가,사회,구조,변화,가구,맞벌이,부부,이상,딩크족,의미,가구,증가,세도"
"2인 가구 600만 돌파, 소형 아파트 `뉴노멀` 뜬다… `창원 메가시티 자이...",https://www.dt.co.kr/contents.html?article_no=2025051302109923060001&ref=naver,https://n.news.naver.com/mnews/article/029/0002954116?sid=101,맞벌이 무자녀 가정을 뜻하는 이른바 '<b>딩크족</b>'이 증가하는 등 사회 구조 변화로 인해 2인 가구가 급격히... 이는 젊은 맞벌이 부부 3쌍 중 1쌍 이상이 <b>딩크족</b>이라는 의미다. 이렇다 보니 2인 가구의 증가세도... ,"Tue, 13 May 2025 09:45:00 +0900","맞벌이,자녀,가정,딩크족,증가,사회,구조,변화,가구,맞벌이,부부,이상,딩크족,의미,가구,증가,세도"
[데스크칼럼] 미래가 없는 韓 해답은 '부동산'에,https://www.newstof.com/news/articleView.html?idxno=28132,https://www.newstof.com/news/articleView.html?idxno=28132,"수많은 청년이 결혼을 미루고, <b>딩크족</b>(무자녀 부부)을 선언한다. 그 이유로 많은 사람들이 '내 집 마련의 어려움'을 꼽는다. 미래 세대의 보금자리가 돼야 할 집이 오히려 출생을 막는 '장애물'이 된 것이다. 지난해... ","Tue, 13 May 2025 07:52:00 +0900","청년,결혼,딩크족,자녀,부부,선언,이유,사람,마련,어려움,꼽는다,미래,세대,보금자리,오히려,출생,장애물,지난해"
"2인 가구 600만 돌파, 소형 아파트 ‘뉴노멀’ 부상...‘창원 메가시티...",https://www.khan.co.kr/article/202505121053018,https://n.news.naver.com/mnews/article/032/0003368837?sid=101,"맞벌이 무자녀 가정을 뜻하는 이른바 ‘<b>딩크족</b>’이 증가하는 등 사회 구조 변화로 인해 2인 가구가 급격히 늘며, 소형 아파트의 수요가 크게 확대되고 있기 때문이다. 인구 구조 변화는 주택시장에도 영향을 미치고... ","Mon, 12 May 2025 10:53:00 +0900","맞벌이,자녀,가정,딩크족,증가,사회,구조,변화,가구,소형,아파트,수요,크게,확대,인구,구조,변화,택시,영향"
"2인 가구 600만 돌파, 소형 아파트 부상… ‘창원 메가시티 자이&amp;위브’...",https://view.asiae.co.kr/article/2025051209391193544,https://n.news.naver.com/mnews/article/277/0005590747?sid=101,맞벌이 무자녀 가정을 뜻하는 이른바 '<b>딩크족</b>'이 증가하는 등 사회 구조 변화로 인해 2인 가구가 급격히... 이는 젊은 맞벌이 부부 3쌍 중 1쌍 이상이 <b>딩크족</b>이라는 의미다. 이렇다 보니 2인 가구의 증가세도... ,"Mon, 12 May 2025 09:45:00 +0900","맞벌이,자녀,가정,딩크족,증가,사회,구조,변화,가구,맞벌이,부부,이상,딩크족,의미,가구,증가,세도"
'e편한세상 대장 퍼스티움' 사전청약 당첨자 접수 시작,https://www.sedaily.com/NewsView/2GSROV86HP,https://n.news.naver.com/mnews/article/011/0004484033?sid=101,"'크기보다 구조가 중요하다'는 인식이 확산되면서, 신혼부부와 <b>딩크족</b> 사이 ‘작은집’에 대한 수요가... 자녀를 낳지 않는 <b>딩크족</b>은 더욱 늘어날 예정이다. 부부가구 비중은 2022년 17.3%에서 2052년 22.8%로 증가하는... ","Mon, 12 May 2025 09:00:00 +0900","크기,구조,인식,확산,신혼부부,딩크족,사이,수요,자녀,딩크족,더욱,예정,부부,가구,비중,증가"
[김혜식의 행복한 가(歌)요] 바람난 여인,https://www.kbsm.net/news/view.php?idx=474279,https://www.kbsm.net/news/view.php?idx=474279,"시대적 바람을 크게 나눈다면 만혼이 유행하고, 아이 낳기를 꺼려하거나 아예 <b>딩크족</b>들이 늘어나잖은가. 또한 고령화가 본격적으로 시작됐고, 인공 지능 시대가 열렸으며, 로봇의 등장과 AI 시대로서 사람들 일자리가... ","Thu, 08 May 2025 18:16:00 +0900","시대,바람,크게,만혼,유행,아이,아예,딩크족,또한,고령화,본격,시작,인공,지능,시대,로봇,등장,시대,로서,사람,일자리"
"'<b>딩크족</b>' 30대 남편, 60대 여사장과 불륜… 혼외자까지 양육 '충격'",https://www.moneys.co.kr/article/2025050808031949997,https://n.news.naver.com/mnews/article/417/0001075443?sid=102,결혼 10년 차 <b>딩크족</b>인 30대 남편이 60대 내연녀와 불륜을 저지르고 친모가 다른 혼외자까지 양육한 사연이 전해져 충격을 안겼다. 최근 방송된 채널A '탐정들의 영업비밀'에는 결혼 10년 차 <b>딩크족</b>으로 살던 여성 A씨의... ,"Thu, 08 May 2025 08:26:00 +0900","결혼,딩크족,남편,불륜,친모,다른,혼외자,양육,사연,충격,최근,방송,채널,탐정,영업비밀,결혼,딩크족,여성"
"세 가족이 말하는 새 가족의 정의 #1 편지지, 전범선 | Families",https://www.marieclairekorea.com/culture/lifestyle/2025/05/families-1/?utm_source=naver&utm_medium=partnership,https://www.marieclairekorea.com/culture/lifestyle/2025/05/families-1/?utm_source=naver&utm_medium=partnership,"비혼을 지향하는 커플, 퀴어 가족, <b>딩크족</b> 부부를 비롯한 2인 가구 형태가 점점 다양해지는 것 같아요. 자녀가 아닌 반려동물과 함께 사는 경우도 많고요. 편지지 그렇죠. 하지만 시간 여유가 없거나 마음의 준비가 되지... ","Wed, 07 May 2025 10:02:00 +0900","비혼,지향,커플,퀴어,가족,딩크족,부부,비롯,가구,형태,점점,자녀,반려동물,경우,편지지,시간,여유,마음,준비"
"10년 차 <b>딩크족</b> 남편, 불륜녀와 두 집 살림…혼외자 키우고 있었다",https://www.news1.kr/life-culture/general-cultural/5774550,https://n.news.naver.com/mnews/article/421/0008234093?sid=103,"차 <b>딩크족</b>으로 살던 A 씨가 &quot;남편이 수상하다&quot;며 남편의 뒷조사를 의뢰했다. A 씨는 &quot;동생이 '매형이 이상하다'며 남편이 어떤 아이를 안고 있는 사진을 찍어서 보내줬다. 합의 하에 <b>딩크족</b>으로 살기로 했는데, 난데없이... ","Wed, 07 May 2025 09:41:00 +0900","딩크족,남편,남편,조사,의뢰,동생,매형,남편,아이,안고,사진,합의,딩크족,살기"
"수요 디카시 광장-날아라, 얍",http://www.gndomin.com/news/articleView.html?idxno=433119,http://www.gndomin.com/news/articleView.html?idxno=433119,"요즘 비혼주의나 무자녀가정 <b>딩크족</b>이 늘어나며 주위에 아이들 보기도 쉽지 않습니다. 아이를 낳지 않겠다는 주장도, 결혼하지 않겠다는 생각도 모두 존중하고 충분히 이해합니다. 그런데 소중하게 태어난 아이들이... ","Tue, 06 May 2025 17:24:00 +0900","요즘,비혼,주의,자녀,가정,딩크족,주위,아이,보기,아이,주장,결혼,생각,모두,존중,이해,아이"
"30대 남편 불륜녀가 60대, 혼외자 생모도 아니었다…간미연 &quot;혼자 살아&quot;...",https://www.tenasia.co.kr/article/2025050650274,https://m.entertain.naver.com/article/312/0000710672,10년 차 <b>딩크족</b> 부부였던 의뢰인은 어느 날 남편이 60대 불륜녀와 두 집 살림을 하며 혼외자를 키우고 있다는... 알고 보니 의뢰인의 남편은 아내에게 맞춰 <b>딩크족</b>으로 살고 있었지만 아이에 대한 욕심이 있는 사람이었다.... ,"Tue, 06 May 2025 16:01:00 +0900","딩크족,부부,의뢰인,남편,불륜,살림,혼외자,의뢰인,남편,아내,딩크족,아이,욕심,사람"
"30대 남편 불륜녀가 60대 할머니, 친모 다른 혼외자까지‥데프콘 “해괴...",https://www.newsen.com/news_view.php?uid=202505061149072510,https://m.entertain.naver.com/article/609/0000983299,10년 차 <b>딩크족</b> 부부였던 의뢰인은 어느 날 남편이 60대 불륜녀와 두 집 살림을 하며 혼외자를 키우고 있다는... 알고 보니 의뢰인의 남편은 아내에게 맞춰 <b>딩크족</b>으로 살고 있었지만 아이에 대한 욕심이 있는 사람이었다.... ,"Tue, 06 May 2025 13:46:00 +0900","딩크족,부부,의뢰인,남편,불륜,살림,혼외자,의뢰인,남편,아내,딩크족,아이,욕심,사람"
30대 남편의 불륜녀가 60대 할머니…심지어 둘이서 육아 중,http://www.atstar1.com/news/articleView.html?idxno=6023194,https://m.entertain.naver.com/article/415/0000037782,<b>딩크족</b> 부부 아내는 &quot;남편이 60대 불륜녀와 두 집 살림을 하며 혼외자를 키우고 있다&quot;는 사실을 알게 됐다. 그러나 아이의 친모는 60대 불륜녀가 아닌 또 다른 젊은 여성. 알고 보니 의뢰인의 남편은 아내에게 맞춰 <b>딩크족</b>... ,"Tue, 06 May 2025 11:20:00 +0900","딩크족,부부,아내,남편,불륜,살림,혼외자,사실,아이,친모,불륜,다른,여성,의뢰인,남편,아내,딩크족"
"&quot;말문 막힌 배신&quot;…'탐정들의 영업비밀' 간미연·유인나, 기막힌 불륜 실...",https://www.topstarnews.net/news/articleView.html?idxno=15657474,https://www.topstarnews.net/news/articleView.html?idxno=15657474,"10년째 <b>딩크족</b>(자발적 비출산 부부)으로 살아온 의뢰인은 남편의 뜻밖의 이중생활을 알게 됐다. 남편은 60대 식당 여주인과 두 집 살림을 하며, 한편으로는 젊은 여성과의 사이에서 태어난 혼외자까지 키우고 있었다.... ","Tue, 06 May 2025 11:16:00 +0900","딩크족,자발,출산,부부,의뢰인,남편,뜻밖,이중생활,남편,식당,여주,인과,살림,한편,여성,사이,혼외자"
"&quot;60대 女와 불륜한 남편, 젊은 女와 혼외자까지&quot; 충격 사연",https://www.newsis.com/view/NISX20250506_0003164899,https://m.entertain.naver.com/article/003/0013224431,10년 차 <b>딩크족</b> 부부였던 의뢰인은 어느 날 남편이 60대 불륜녀와 두 집 살림을 하며 혼외자를 키우고 있다는... 알고 보니 의뢰인의 남편은 아내에게 맞춰 <b>딩크족</b>으로 살고 있었지만 아이에 대한 욕심이 있는 사람이었다.... ,"Tue, 06 May 2025 11:11:00 +0900","딩크족,부부,의뢰인,남편,불륜,살림,혼외자,의뢰인,남편,아내,딩크족,아이,욕심,사람"
&quot;입주 전 인테리어 고른다&quot;....맞춤형 아파트 시대,http://www.yonhapnewstv.co.kr/MYH20250506111057364,https://n.news.naver.com/mnews/article/422/0000737739?sid=101,"&lt;민영신/포스코이앤씨 상품디자인 담당자&gt; &quot;비혼족, <b>딩크족</b>, 액티브 시니어 등 7가지 라이프스타일에 맞춰 9가지 특화 아이템을 담은 평면을 개발했습니다.&quot; 입주자가 직접 집 구조를 변경할 수도 있습니다. 벽을... ","Tue, 06 May 2025 11:11:00 +0900","민영,포스코,상품,디자인,담당자,비혼,딩크족,액티브,시니어,가지,라이프스타일,가지,특화,아이템,평면,개발,주자,직접,구조,변경,수도"
"60대 女와 불륜한 남편, 젊은 女와 혼외자까지… '충격' ('탐정들의 영업...",https://sports.hankooki.com/news/articleView.html?idxno=6897185,https://sports.hankooki.com/news/articleView.html?idxno=6897185,10년 차 <b>딩크족</b> 부부였던 의뢰인은 어느 날 남편이 60대 불륜녀와 두 집 살림을 하며 혼외자를 키우고 있다는... 알고 보니 의뢰인의 남편은 아내에게 맞춰 <b>딩크족</b>으로 살고 있었지만 아이에 대한 욕심이 있는 사람이었다.... ,"Tue, 06 May 2025 10:34:00 +0900","딩크족,부부,의뢰인,남편,불륜,살림,혼외자,의뢰인,남편,아내,딩크족,아이,욕심,사람"
'영업비밀' 30대 남편의 불륜녀가 60대 할머니? 친모 다른 혼외자까지?,http://enews.imbc.com/News/RetrieveNewsInfo/459884,https://m.entertain.naver.com/article/408/0000264532,10년 차 <b>딩크족</b> 부부였던 의뢰인은 어느 날 남편이 60대 불륜녀와 두 집 살림을 하며 혼외자를 키우고 있다는... 알고 보니 의뢰인의 남편은 아내에게 맞춰 <b>딩크족</b>으로 살고 있었지만 아이에 대한 욕심이 있는 사람이었다.... ,"Tue, 06 May 2025 10:17:00 +0900","딩크족,부부,의뢰인,남편,불륜,살림,혼외자,의뢰인,남편,아내,딩크족,아이,욕심,사람"
"&quot;결혼한 사람에게 운명은 없어&quot;..'황바울♥' 간미연, 30대 남편과 불륜 ...",https://sports.chosun.com/entertainment/2025-05-06/202505060100025480003517,https://m.entertain.naver.com/article/076/0004273597,10년 차 <b>딩크족</b> 부부였던 의뢰인은 어느 날 남편이 60대 불륜녀와 두 집 살림을 하며 혼외자를 키우고 있다는... 알고 보니 의뢰인의 남편은 아내에게 맞춰 <b>딩크족</b>으로 살고 있었지만 아이에 대한 욕심이 있는 사람이었다.... ,"Tue, 06 May 2025 09:27:00 +0900","딩크족,부부,의뢰인,남편,불륜,살림,혼외자,의뢰인,남편,아내,딩크족,아이,욕심,사람"
결혼 6년 차 간미연 “우리 남편이 최고” (영업비밀),https://sports.khan.co.kr/article/202505060832003?pt=nv,https://m.entertain.naver.com/article/144/0001037568,10년 차 <b>딩크족</b> 부부였던 의뢰인은 어느 날 남편이 60대 불륜녀와 두 집 살림을 하며 혼외자를 키우고 있다는... 알고 보니 의뢰인의 남편은 아내에게 맞춰 <b>딩크족</b>으로 살고 있었지만 아이에 대한 욕심이 있는 사람이었다.... ,"Tue, 06 May 2025 08:33:00 +0900","딩크족,부부,의뢰인,남편,불륜,살림,혼외자,의뢰인,남편,아내,딩크족,아이,욕심,사람"
"‘<b>딩크족</b>’ 30대 남편, 60대와 불륜 실화? 혼외자까지 “기괴한 사건”...",https://sports.donga.com/ent/article/all/20250506/131548359/1,https://m.entertain.naver.com/article/382/0001195180,10년 차 <b>딩크족</b> 부부였던 의뢰인은 어느 날 남편이 60대 불륜녀와 두 집 살림을 하며 혼외자를 키우고 있다는... 알고 보니 의뢰인의 남편은 아내에게 맞춰 <b>딩크족</b>으로 살고 있었지만 아이에 대한 욕심이 있는 사람이었다.... ,"Tue, 06 May 2025 08:21:00 +0900","딩크족,부부,의뢰인,남편,불륜,살림,혼외자,의뢰인,남편,아내,딩크족,아이,욕심,사람"
"'탐정들의 영업비밀' 30대 <b>딩크족</b> 남편, 60대 식당주인과 두집살림",http://www.joynews24.com/view/1841167,http://www.joynews24.com/view/1841167,10년 차 <b>딩크족</b> 부부였던 의뢰인은 어느 날 남편이 60대 불륜녀와 두 집 살림을 하며 혼외자를 키우고 있다는... 알고 보니 의뢰인의 남편은 아내에게 맞춰 <b>딩크족</b>으로 살고 있었지만 아이에 대한 욕심이 있는 사람이었다.... ,"Tue, 06 May 2025 08:16:00 +0900","딩크족,부부,의뢰인,남편,불륜,살림,혼외자,의뢰인,남편,아내,딩크족,아이,욕심,사람"
